OrderID,OrderDate,OrderTime,CustomerID,CustomerName,DishID,DishName,Category,Quantity,Price,Revenue,CostPrice,Profit,Feedback
O03551,16-01-2025,22:30,C0077,Shahrukh Momin,R134,Grilled Cheese Sandwich,Sandwiches,4,? 120.00, ? 480.00 , ? 90.00 ,? 120.00,The Grilled Cheese Sandwich was not what I expected.
O03552,16-01-2025,12:00,C0221,Arman Mujawar,R37,Pav Bhaji,Vegetarian,1,? 220.00, ? 220.00 , ? 171.00 ,? 49.00,A wholesome and delicious Pav Bhaji. The vegetables were so fresh!
O03553,16-01-2025,10:45,C0254,Sultan Ali,R139,Chicken Sub,Sandwiches,1,? 180.00, ? 180.00 , ? 137.00 ,? 43.00,Great food! The Chicken Sub was delicious and well-prepared.
O03554,16-01-2025,13:15,C0292,Arahan Taimoor,R20,Veg Fried Rice,Rice & Noodles,1,? 200.00, ? 200.00 , ? 145.00 ,? 55.00,I was not a fan of the Veg Fried Rice.
O03555,16-01-2025,19:15,C0035,Aasifa Shaikh,R83,Veg Clear Soup,Starter,2,? 120.00, ? 240.00 , ? 84.00 ,? 72.00,The Veg Clear Soup was a bit too oily for my liking.
O03556,16-01-2025,22:30,C0284,Sher Shaikh,R25,Spring Rolls,Starter,2,? 220.00, ? 440.00 , ? 164.00 ,? 112.00,The Spring Rolls was simply delicious and fresh. Highly recommended!
O03557,17-01-2025,18:00,C0046,Nikhat Taimoor,R111,Veg Thali,Meal Combo,4,? 360.00," ? 1,440.00 ", ? 263.00 ,? 388.00,The Veg Thali was excellent. Really enjoyed the meal.
O03558,17-01-2025,16:45,C0167,Abdul Rahim Momin,R128,Matar Paneer,Main Course,2,? 340.00, ? 680.00 , ? 263.00 ,? 154.00,Great food! The Matar Paneer was delicious and well-prepared.
O03559,17-01-2025,17:30,C0238,Aakib Malik,R111,Veg Thali,Meal Combo,3,? 360.00," ? 1,080.00 ", ? 263.00 ,? 291.00,The Veg Thali was fine.
O03560,17-01-2025,22:30,C0291,Aman Faruqi,R127,Kadhi Pakora,Main Course,5,? 300.00," ? 1,500.00 ", ? 231.00 ,? 345.00,A satisfying meal. The Kadhi Pakora was a good choice.
O03561,17-01-2025,12:15,C0068,Abdul Rahim Shaikh,R54,Aloo Gobi,Vegetarian,1,? 220.00, ? 220.00 , ? 166.00 ,? 54.00,A wholesome and delicious Aloo Gobi. The vegetables were so fresh!
O03562,17-01-2025,18:30,C0282,Nikhat Khan,R68,Chicken Manchurian,Starter,5,? 280.00," ? 1,400.00 ", ? 205.00 ,? 375.00,Absolutely loved the Chicken Manchurian! It was the perfect appetizer to get us started.
O03563,17-01-2025,19:00,C0163,Shamsher Shikalkar,R142,Paneer Burger,Fast Food,3,? 140.00, ? 420.00 , ? 110.00 ,? 90.00,The Paneer Burger was fine.
O03564,17-01-2025,13:00,C0061,Shamsher Raes,R145,Chicken Shawarma,Street Food,4,? 170.00, ? 680.00 , ? 131.00 ,? 156.00,The Chicken Shawarma met my expectations.
O03565,17-01-2025,18:00,C0097,Isharat Taimoor,R17,French Fries,Starter,5,? 120.00, ? 600.00 , ? 87.00 ,? 165.00,The French Fries was cold when it arrived at our table.
O03566,17-01-2025,17:00,C0104,Sultan Nadaf,R135,Paneer Kathi Roll,Street Food,5,? 140.00, ? 700.00 , ? 103.00 ,? 185.00,Great food! The Paneer Kathi Roll was delicious and well-prepared.
O03567,17-01-2025,15:15,C0211,Moh Saad Faruqi,R75,Schezwan Fried Rice,Rice & Noodles,5,? 220.00," ? 1,100.00 ", ? 160.00 ,? 300.00,The Schezwan Fried Rice could have been better.
O03568,18-01-2025,19:15,C0168,Isharat Shikalkar,R77,Veg Schezwan Noodles,Rice & Noodles,5,? 240.00," ? 1,200.00 ", ? 171.00 ,? 345.00,The Veg Schezwan Noodles was excellent. Really enjoyed the meal.
O03569,18-01-2025,13:00,C0135,Danish Azam,R21,Chicken Fried Rice,Rice & Noodles,3,? 240.00, ? 720.00 , ? 182.00 ,? 174.00,A satisfying meal. The Chicken Fried Rice was a good choice.
O03570,18-01-2025,17:15,C0009,Shamsher Khan,R62,Dal Makhani,Vegetarian,5,? 340.00," ? 1,700.00 ", ? 269.00 ,? 355.00,I found the Dal Makhani to be a bit watery.
O03571,18-01-2025,19:00,C0322,Aasin Malik,R9,Palak Paneer,Vegetarian,3,? 360.00," ? 1,080.00 ", ? 273.00 ,? 261.00,The Palak Paneer is a great choice for vegetarians. Hearty and full of flavor.
O03572,18-01-2025,20:45,C0102,Aasifa Taimoor,R12,Veggie Burger,Burger,3,? 250.00, ? 750.00 , ? 199.00 ,? 153.00,I was not a fan of the Veggie Burger.
O03573,19-01-2025,16:15,C0152,Dua Sayyad,R143,Chicken Burger,Fast Food,2,? 160.00, ? 320.00 , ? 115.00 ,? 90.00,The Chicken Burger was not what I expected.
O03574,19-01-2025,14:00,C0295,Sultan Taimoor,R88,Fried Momos (Veg),Starter,1,? 200.00, ? 200.00 , ? 141.00 ,? 59.00,Absolutely loved the Fried Momos (Veg)! It was the perfect appetizer to get us started.
O03575,19-01-2025,16:45,C0084,Imran Momin,R27,Pasta Arrabbiata,Continental,1,? 300.00, ? 300.00 , ? 215.00 ,? 85.00,The Pasta Arrabbiata was excellent. Really enjoyed the meal.
O03576,19-01-2025,18:30,C0205,Rihan Taimoor,R27,Pasta Arrabbiata,Continental,5,? 300.00," ? 1,500.00 ", ? 215.00 ,? 425.00,The Pasta Arrabbiata could have been better.
O03577,19-01-2025,11:00,C0306,Arman Malik,R145,Chicken Shawarma,Street Food,5,? 170.00, ? 850.00 , ? 131.00 ,? 195.00,The Chicken Shawarma was excellent. Really enjoyed the meal.
O03578,19-01-2025,21:00,C0060,Nikhat Khan,R52,Bhindi Masala,Vegetarian,4,? 240.00, ? 960.00 , ? 175.00 ,? 260.00,A wholesome and delicious Bhindi Masala. The vegetables were so fresh!
O03579,19-01-2025,16:15,C0145,Imran Khan,R100,Biryani (Veg),Rice,1,? 320.00, ? 320.00 , ? 251.00 ,? 69.00,The Biryani (Veg) was excellent. Really enjoyed the meal.
O03580,19-01-2025,16:00,C0155,Imran Mujawar,R83,Veg Clear Soup,Starter,2,? 120.00, ? 240.00 , ? 84.00 ,? 72.00,It was an average Veg Clear Soup.
O03581,19-01-2025,22:00,C0103,Aasiya Faruqi,R56,Tandoori Chicken,Non-Veg Main,2,? 460.00, ? 920.00 , ? 366.00 ,? 188.00,The Tandoori Chicken was alright. It was cooked well but the flavor was average.
O03582,19-01-2025,18:30,C0084,Imran Momin,R164,Mutton Seekh Kebab Roll,Snacks,5,? 170.00, ? 850.00 , ? 132.00 ,? 190.00,The Mutton Seekh Kebab Roll was excellent. Really enjoyed the meal.
O03583,19-01-2025,22:15,C0001,Moh Saad Azam,R17,French Fries,Starter,5,? 120.00, ? 600.00 , ? 87.00 ,? 165.00,The French Fries was a fantastic start to our meal! Perfectly crispy.
O03584,19-01-2025,15:00,C0279,Arman Taimoor,R45,Medu Vada,Vegetarian,4,? 150.00, ? 600.00 , ? 112.00 ,? 152.00,Loved the Medu Vada! It was a delightful and well-prepared vegetarian meal.
O03585,19-01-2025,15:30,C0031,Rihan Momin,R59,Veg Pulao,Rice & Noodles,1,? 240.00, ? 240.00 , ? 190.00 ,? 50.00,The Veg Pulao met my expectations.
O03586,19-01-2025,22:30,C0207,Imran Khan,R141,Chicken Frankie,Street Food,3,? 150.00, ? 450.00 , ? 112.00 ,? 114.00,The Chicken Frankie could have been better.
O03587,19-01-2025,13:00,C0008,Dua Sayyad,R21,Chicken Fried Rice,Rice & Noodles,4,? 240.00, ? 960.00 , ? 182.00 ,? 232.00,The Chicken Fried Rice met my expectations.
O03588,20-01-2025,18:00,C0316,Shamsher Mujawar,R119,Misal Pav,Snack,3,? 160.00, ? 480.00 , ? 126.00 ,? 102.00,The Misal Pav was excellent. Really enjoyed the meal.
O03589,20-01-2025,16:15,C0259,Nikhat Malik,R166,Smoked Chicken Sub,Snacks,3,? 160.00, ? 480.00 , ? 112.00 ,? 144.00,The Smoked Chicken Sub was excellent. Really enjoyed the meal.
O03590,20-01-2025,17:15,C0182,Rihan Shaikh,R24,Samosa,Starter,2,? 100.00, ? 200.00 , ? 73.00 ,? 54.00,Absolutely loved the Samosa! It was the perfect appetizer to get us started.
O03591,20-01-2025,19:15,C0020,Rihan Shikalkar,R37,Pav Bhaji,Vegetarian,4,? 220.00, ? 880.00 , ? 171.00 ,? 196.00,A wholesome and delicious Pav Bhaji. The vegetables were so fresh!
O03592,20-01-2025,13:30,C0288,Anis Shikalkar,R151,Veg Frankie Roll,Snacks,3,? 80.00, ? 240.00 , ? 62.00 ,? 54.00,A satisfying meal. The Veg Frankie Roll was a good choice.
O03593,20-01-2025,12:45,C0098,Shahrukh Malik,R13,Gulab Jamun,Dessert,3,? 150.00, ? 450.00 , ? 117.00 ,? 99.00,Great food! The Gulab Jamun was delicious and well-prepared.
O03594,20-01-2025,10:00,C0320,Sultan Momin,R43,Idli Sambar,Vegetarian,1,? 160.00, ? 160.00 , ? 119.00 ,? 41.00,The Idli Sambar was as expected.
O03595,20-01-2025,12:15,C0013,Aariz Raes,R38,Biryani Veg,Rice & Noodles,4,? 320.00," ? 1,280.00 ", ? 233.00 ,? 348.00,Great food! The Biryani Veg was delicious and well-prepared.
O03596,21-01-2025,15:15,C0163,Shamsher Shikalkar,R24,Samosa,Starter,2,? 100.00, ? 200.00 , ? 73.00 ,? 54.00,The Samosa was simply delicious and fresh. Highly recommended!
O03597,21-01-2025,17:15,C0207,Imran Khan,R158,Cheese Garlic Bread,Breads,2,? 110.00, ? 220.00 , ? 85.00 ,? 50.00,It was an average Cheese Garlic Bread.
O03598,21-01-2025,13:00,C0027,Arman Faruqi,R34,Dal Tadka,Vegetarian,4,? 260.00," ? 1,040.00 ", ? 183.00 ,? 308.00,The Dal Tadka is a great choice for vegetarians. Hearty and full of flavor.
O03599,21-01-2025,17:30,C0232,Aariz Raes,R21,Chicken Fried Rice,Rice & Noodles,1,? 240.00, ? 240.00 , ? 182.00 ,? 58.00,Great food! The Chicken Fried Rice was delicious and well-prepared.
O03600,21-01-2025,22:15,C0065,Shamsher Faruqi,R105,Malai Kofta,Main Course,3,? 340.00," ? 1,020.00 ", ? 249.00 ,? 273.00,The Malai Kofta was excellent. Really enjoyed the meal.
O03601,21-01-2025,19:30,C0134,Isharat Nadaf,R83,Veg Clear Soup,Starter,3,? 120.00, ? 360.00 , ? 84.00 ,? 108.00,Absolutely loved the Veg Clear Soup! It was the perfect appetizer to get us started.
O03602,21-01-2025,16:00,C0129,Sher Taimoor,R8,Paneer Butter Masala,Vegetarian,4,? 380.00," ? 1,520.00 ", ? 298.00 ,? 328.00,"It was an okay Paneer Butter Masala, but I've had better."
O03603,21-01-2025,18:00,C0247,Shahrukh Sayyad,R142,Paneer Burger,Fast Food,5,? 140.00, ? 700.00 , ? 110.00 ,? 150.00,The Paneer Burger was excellent. Really enjoyed the meal.
O03604,22-01-2025,22:30,C0047,Rihan Sayyad,R136,Chicken Kathi Roll,Street Food,1,? 160.00, ? 160.00 , ? 112.00 ,? 48.00,The Chicken Kathi Roll was fine.
O03605,22-01-2025,15:00,C0214,Nikhat Taimoor,R139,Chicken Sub,Sandwiches,3,? 180.00, ? 540.00 , ? 137.00 ,? 129.00,The Chicken Sub was excellent. Really enjoyed the meal.
O03606,22-01-2025,10:30,C0051,Dua Khan,R22,Paneer Tikka,Starter,3,? 280.00, ? 840.00 , ? 199.00 ,? 243.00,Absolutely loved the Paneer Tikka! It was the perfect appetizer to get us started.
O03607,22-01-2025,14:00,C0016,Dua Khan,R52,Bhindi Masala,Vegetarian,3,? 240.00, ? 720.00 , ? 175.00 ,? 195.00,The Bhindi Masala is a great choice for vegetarians. Hearty and full of flavor.
O03608,22-01-2025,14:00,C0160,Shahrukh Malik,R36,Chole Bhature,Vegetarian,4,? 280.00," ? 1,120.00 ", ? 223.00 ,? 228.00,The Chole Bhature is a great choice for vegetarians. Hearty and full of flavor.
O03609,22-01-2025,16:15,C0256,Arman Faruqi,R149,Paneer Parantha,Breads,5,? 90.00, ? 450.00 , ? 64.00 ,? 130.00,A satisfying meal. The Paneer Parantha was a good choice.
O03610,23-01-2025,16:15,C0061,Shamsher Raes,R24,Samosa,Starter,4,? 100.00, ? 400.00 , ? 73.00 ,? 108.00,The Samosa was a fantastic start to our meal! Perfectly crispy.
O03611,23-01-2025,18:15,C0122,Aakib Nadaf,R148,Egg Sandwich,Sandwiches,5,? 110.00, ? 550.00 , ? 80.00 ,? 150.00,It was an average Egg Sandwich.
O03612,23-01-2025,10:45,C0113,Ayeza Momin,R146,Cheese Sandwich,Sandwiches,5,? 100.00, ? 500.00 , ? 72.00 ,? 140.00,A satisfying meal. The Cheese Sandwich was a good choice.
O03613,23-01-2025,15:00,C0239,Arman Momin,R152,Chicken Kathi Roll,Snacks,5,? 120.00, ? 600.00 , ? 91.00 ,? 145.00,The Chicken Kathi Roll was not what I expected.
O03614,23-01-2025,11:15,C0031,Rihan Momin,R119,Misal Pav,Snack,3,? 160.00, ? 480.00 , ? 126.00 ,? 102.00,Great food! The Misal Pav was delicious and well-prepared.
O03615,23-01-2025,10:45,C0273,Aasin Mujawar,R168,Avocado Toast,Breakfast,4,? 150.00, ? 600.00 , ? 111.00 ,? 156.00,It was an average Avocado Toast.
O03616,23-01-2025,15:00,C0091,Aasin Nadaf,R62,Dal Makhani,Vegetarian,5,? 340.00," ? 1,700.00 ", ? 269.00 ,? 355.00,I found the Dal Makhani to be a bit watery.
O03617,23-01-2025,15:15,C0034,Anis Raes,R32,Mutton Rogan Josh,Non-Veg Main,2,? 520.00," ? 1,040.00 ", ? 395.00 ,? 250.00,The meat in the Mutton Rogan Josh was a bit tough and chewy.
O03618,23-01-2025,21:15,C0153,Nikhat Malik,R48,Egg Curry,Non-Veg Main,3,? 280.00, ? 840.00 , ? 203.00 ,? 231.00,The Egg Curry was the highlight of our meal. Absolutely delicious!
O03619,23-01-2025,22:00,C0141,Arahan Ali,R77,Veg Schezwan Noodles,Rice & Noodles,5,? 240.00," ? 1,200.00 ", ? 171.00 ,? 345.00,I was not a fan of the Veg Schezwan Noodles.
O03620,23-01-2025,11:30,C0215,Ayeza Faruqi,R79,Hot & Sour Soup (Veg),Starter,5,? 160.00, ? 800.00 , ? 113.00 ,? 235.00,The Hot & Sour Soup (Veg) was simply delicious and fresh. Highly recommended!
O03621,23-01-2025,16:45,C0143,Sultan Mujawar,R11,Margherita Pizza,Pizza,3,? 330.00, ? 990.00 , ? 231.00 ,? 297.00,The Margherita Pizza was not what I expected.
O03622,23-01-2025,16:30,C0167,Abdul Rahim Momin,R22,Paneer Tikka,Starter,2,? 280.00, ? 560.00 , ? 199.00 ,? 162.00,The Paneer Tikka was simply delicious and fresh. Highly recommended!
O03623,24-01-2025,10:15,C0070,Aasifa Azam,R146,Cheese Sandwich,Sandwiches,2,? 100.00, ? 200.00 , ? 72.00 ,? 56.00,The Cheese Sandwich was excellent. Really enjoyed the meal.
O03624,24-01-2025,17:15,C0129,Sher Taimoor,R127,Kadhi Pakora,Main Course,3,? 300.00, ? 900.00 , ? 231.00 ,? 207.00,It was an average Kadhi Pakora.
O03625,24-01-2025,15:30,C0185,Nikhat Shikalkar,R73,Chili Paneer,Starter,1,? 280.00, ? 280.00 , ? 219.00 ,? 61.00,The Chili Paneer was a fantastic start to our meal! Perfectly crispy.
O03626,24-01-2025,18:45,C0252,Moh Saad Faruqi,R40,Mutton Biryani,Rice & Noodles,2,? 480.00, ? 960.00 , ? 340.00 ,? 280.00,The Mutton Biryani could have been better.
O03627,24-01-2025,17:00,C0202,Moh Saad Shikalkar,R139,Chicken Sub,Sandwiches,4,? 180.00, ? 720.00 , ? 137.00 ,? 172.00,The Chicken Sub could have been better.
O03628,24-01-2025,17:15,C0125,Danish Nadaf,R153,Paneer Bhurji Sandwich,Snacks,3,? 75.00, ? 225.00 , ? 59.00 ,? 48.00,The Paneer Bhurji Sandwich was not what I expected.
O03629,24-01-2025,22:30,C0323,Wahaj Ali,R143,Chicken Burger,Fast Food,2,? 160.00, ? 320.00 , ? 115.00 ,? 90.00,The Chicken Burger was fine.
O03630,24-01-2025,17:45,C0272,Aasifa Raes,R163,Corn & Cheese Sandwich,Snacks,5,? 90.00, ? 450.00 , ? 66.00 ,? 120.00,Great food! The Corn & Cheese Sandwich was delicious and well-prepared.
O03631,24-01-2025,18:30,C0299,Aakib Shaikh,R55,Jeera Rice,Rice & Noodles,4,? 180.00, ? 720.00 , ? 129.00 ,? 204.00,The Jeera Rice was not what I expected.
O03632,25-01-2025,18:15,C0104,Sultan Nadaf,R45,Medu Vada,Vegetarian,4,? 150.00, ? 600.00 , ? 112.00 ,? 152.00,Loved the Medu Vada! It was a delightful and well-prepared vegetarian meal.
O03633,25-01-2025,19:30,C0003,Danish Malik,R156,Veg Paneer Wrap,Snacks,2,? 95.00, ? 190.00 , ? 74.00 ,? 42.00,Great food! The Veg Paneer Wrap was delicious and well-prepared.
O03634,25-01-2025,18:15,C0012,Abdul Rahim Malik,R27,Pasta Arrabbiata,Continental,5,? 300.00," ? 1,500.00 ", ? 215.00 ,? 425.00,The Pasta Arrabbiata was excellent. Really enjoyed the meal.
O03635,25-01-2025,10:45,C0145,Imran Khan,R152,Chicken Kathi Roll,Snacks,5,? 120.00, ? 600.00 , ? 91.00 ,? 145.00,A satisfying meal. The Chicken Kathi Roll was a good choice.
O03636,25-01-2025,12:15,C0144,Aasifa Mujawar,R120,Pani Puri,Snack,3,? 100.00, ? 300.00 , ? 74.00 ,? 78.00,The Pani Puri was not what I expected.
O03637,25-01-2025,21:00,C0187,Aasin Nadaf,R61,Vegetable Korma,Vegetarian,1,? 320.00, ? 320.00 , ? 243.00 ,? 77.00,A wholesome and delicious Vegetable Korma. The vegetables were so fresh!
O03638,25-01-2025,14:00,C0140,Imran Taimoor,R83,Veg Clear Soup,Starter,5,? 120.00, ? 600.00 , ? 84.00 ,? 180.00,Wasn't very impressed with the Veg Clear Soup. It lacked flavor.
O03639,25-01-2025,22:30,C0034,Anis Raes,R144,Paneer Shawarma,Street Food,1,? 150.00, ? 150.00 , ? 111.00 ,? 39.00,The Paneer Shawarma was excellent. Really enjoyed the meal.
O03640,25-01-2025,18:30,C0120,Ayeza Taimoor,R36,Chole Bhature,Vegetarian,2,? 280.00, ? 560.00 , ? 223.00 ,? 114.00,The Chole Bhature was as expected.
O03641,26-01-2025,15:15,C0015,Kaif Taimoor,R35,Rajma Chawal,Vegetarian,2,? 300.00, ? 600.00 , ? 238.00 ,? 124.00,Loved the Rajma Chawal! It was a delightful and well-prepared vegetarian meal.
O03642,26-01-2025,20:15,C0015,Kaif Taimoor,R67,Veg Manchurian,Starter,3,? 240.00, ? 720.00 , ? 169.00 ,? 213.00,Wasn't very impressed with the Veg Manchurian. It lacked flavor.
O03643,26-01-2025,17:15,C0127,Dua Taimoor,R52,Bhindi Masala,Vegetarian,3,? 240.00, ? 720.00 , ? 175.00 ,? 195.00,A wholesome and delicious Bhindi Masala. The vegetables were so fresh!
O03644,26-01-2025,11:30,C0146,Sultan Sayyad,R43,Idli Sambar,Vegetarian,3,? 160.00, ? 480.00 , ? 119.00 ,? 123.00,"It was an okay Idli Sambar, but I've had better."
O03645,26-01-2025,16:15,C0278,Sultan Shikalkar,R81,Sweet Corn Soup (Veg),Starter,4,? 140.00, ? 560.00 , ? 108.00 ,? 128.00,The Sweet Corn Soup (Veg) was a bit too oily for my liking.
O03646,26-01-2025,17:30,C0029,Rihan Sayyad,R151,Veg Frankie Roll,Snacks,5,? 80.00, ? 400.00 , ? 62.00 ,? 90.00,The Veg Frankie Roll was not what I expected.
O03647,26-01-2025,13:30,C0035,Aasifa Shaikh,R153,Paneer Bhurji Sandwich,Snacks,2,? 75.00, ? 150.00 , ? 59.00 ,? 32.00,The Paneer Bhurji Sandwich could have been better.
O03648,26-01-2025,11:45,C0100,Aman Momin,R82,Sweet Corn Soup (Chicken),Starter,1,? 180.00, ? 180.00 , ? 129.00 ,? 51.00,"The Sweet Corn Soup (Chicken) was decent, but nothing special."
O03649,26-01-2025,22:45,C0105,Aakib Nadaf,R138,Veggie Sub,Sandwiches,2,? 150.00, ? 300.00 , ? 105.00 ,? 90.00,A satisfying meal. The Veggie Sub was a good choice.
O03650,26-01-2025,11:15,C0259,Nikhat Malik,R17,French Fries,Starter,5,? 120.00, ? 600.00 , ? 87.00 ,? 165.00,Wasn't very impressed with the French Fries. It lacked flavor.
O03651,26-01-2025,14:30,C0241,Shamsher Faruqi,R15,Tiramisu,Dessert,5,? 280.00," ? 1,400.00 ", ? 201.00 ,? 395.00,Great food! The Tiramisu was delicious and well-prepared.
O03652,26-01-2025,14:00,C0162,Shamsher Mujawar,R52,Bhindi Masala,Vegetarian,4,? 240.00, ? 960.00 , ? 175.00 ,? 260.00,A wholesome and delicious Bhindi Masala. The vegetables were so fresh!
O03653,26-01-2025,22:00,C0032,Ayeza Mujawar,R13,Gulab Jamun,Dessert,3,? 150.00, ? 450.00 , ? 117.00 ,? 99.00,The Gulab Jamun was fine.
O03654,27-01-2025,13:30,C0234,Moh Saad Faruqi,R132,Garlic Naan,Breads,1,? 70.00, ? 70.00 , ? 54.00 ,? 16.00,I was not a fan of the Garlic Naan.
O03655,27-01-2025,19:45,C0104,Sultan Nadaf,R131,Butter Naan,Breads,1,? 60.00, ? 60.00 , ? 45.00 ,? 15.00,Great food! The Butter Naan was delicious and well-prepared.
O03656,27-01-2025,21:30,C0003,Danish Malik,R167,Veggie Delight Sub,Snacks,5,? 120.00, ? 600.00 , ? 90.00 ,? 150.00,It was an average Veggie Delight Sub.
O03657,28-01-2025,16:30,C0086,Sher Momin,R80,Hot & Sour Soup (Chicken),Starter,5,? 200.00," ? 1,000.00 ", ? 159.00 ,? 205.00,The Hot & Sour Soup (Chicken) was simply delicious and fresh. Highly recommended!
O03658,28-01-2025,15:30,C0104,Sultan Nadaf,R57,Chicken Tikka Masala,Non-Veg Main,3,? 480.00," ? 1,440.00 ", ? 373.00 ,? 321.00,A truly authentic and flavorful Chicken Tikka Masala. It was very satisfying.
O03659,28-01-2025,14:15,C0272,Aasifa Raes,R136,Chicken Kathi Roll,Street Food,4,? 160.00, ? 640.00 , ? 112.00 ,? 192.00,A satisfying meal. The Chicken Kathi Roll was a good choice.
O03660,28-01-2025,11:45,C0023,Shamsher Faruqi,R43,Idli Sambar,Vegetarian,3,? 160.00, ? 480.00 , ? 119.00 ,? 123.00,Loved the Idli Sambar! It was a delightful and well-prepared vegetarian meal.
O03661,28-01-2025,18:00,C0180,Isharat Shikalkar,R87,Paneer Momos,Starter,5,? 200.00," ? 1,000.00 ", ? 155.00 ,? 225.00,The Paneer Momos was a bit too oily for my liking.
O03662,28-01-2025,14:15,C0159,Arman Taimoor,R146,Cheese Sandwich,Sandwiches,1,? 100.00, ? 100.00 , ? 72.00 ,? 28.00,The Cheese Sandwich could have been better.
O03663,28-01-2025,11:00,C0274,Moh Saad Sayyad,R100,Biryani (Veg),Rice,4,? 320.00," ? 1,280.00 ", ? 251.00 ,? 276.00,Great food! The Biryani (Veg) was delicious and well-prepared.
O03664,28-01-2025,14:00,C0242,Arahan Mujawar,R28,Caesar Salad,Salad,3,? 280.00, ? 840.00 , ? 210.00 ,? 210.00,It was an average Caesar Salad.
O03665,28-01-2025,16:15,C0242,Arahan Mujawar,R21,Chicken Fried Rice,Rice & Noodles,1,? 240.00, ? 240.00 , ? 182.00 ,? 58.00,The Chicken Fried Rice was fine.
O03666,29-01-2025,18:45,C0236,Aakib Khan,R2,Mushroom Soup,Starter,5,? 200.00," ? 1,000.00 ", ? 159.00 ,? 205.00,Wasn't very impressed with the Mushroom Soup. It lacked flavor.
O03667,29-01-2025,12:15,C0072,Kaif Taimoor,R152,Chicken Kathi Roll,Snacks,4,? 120.00, ? 480.00 , ? 91.00 ,? 116.00,A satisfying meal. The Chicken Kathi Roll was a good choice.
O03668,29-01-2025,22:00,C0077,Shahrukh Momin,R148,Egg Sandwich,Sandwiches,1,? 110.00, ? 110.00 , ? 80.00 ,? 30.00,The Egg Sandwich was fine.
O03669,29-01-2025,17:15,C0240,Sultan Ali,R80,Hot & Sour Soup (Chicken),Starter,5,? 200.00," ? 1,000.00 ", ? 159.00 ,? 205.00,The Hot & Sour Soup (Chicken) was okay. It was a standard appetizer.
O03670,29-01-2025,20:45,C0127,Dua Taimoor,R163,Corn & Cheese Sandwich,Snacks,3,? 90.00, ? 270.00 , ? 66.00 ,? 72.00,The Corn & Cheese Sandwich was excellent. Really enjoyed the meal.
O03671,30-01-2025,12:45,C0115,Aasifa Nadaf,R117,Vada Pav,Snack,4,? 120.00, ? 480.00 , ? 91.00 ,? 116.00,Great food! The Vada Pav was delicious and well-prepared.
O03672,30-01-2025,21:30,C0089,Aasin Shaikh,R77,Veg Schezwan Noodles,Rice & Noodles,3,? 240.00, ? 720.00 , ? 171.00 ,? 207.00,A satisfying meal. The Veg Schezwan Noodles was a good choice.
O03673,30-01-2025,16:00,C0144,Aasifa Mujawar,R14,Rasgulla,Dessert,2,? 140.00, ? 280.00 , ? 100.00 ,? 80.00,It was an average Rasgulla.
O03674,30-01-2025,13:00,C0249,Aasiya Mujawar,R15,Tiramisu,Dessert,1,? 280.00, ? 280.00 , ? 201.00 ,? 79.00,A satisfying meal. The Tiramisu was a good choice.
O03675,30-01-2025,14:00,C0070,Aasifa Azam,R133,Club Sandwich,Sandwiches,3,? 160.00, ? 480.00 , ? 119.00 ,? 123.00,The Club Sandwich could have been better.
O03676,30-01-2025,18:15,C0021,Moh Saad Shaikh,R124,Chana Masala,Main Course,1,? 260.00, ? 260.00 , ? 185.00 ,? 75.00,A satisfying meal. The Chana Masala was a good choice.
O03677,30-01-2025,16:30,C0080,Sher Khan,R167,Veggie Delight Sub,Snacks,4,? 120.00, ? 480.00 , ? 90.00 ,? 120.00,The Veggie Delight Sub was not what I expected.
