,Unnamed: 0,OrderID,OrderDate,OrderTime,CustomerID,CustomerName,DishID,DishName,Category,Quantity,Price,Revenue,CostPrice,Profit,Feedback
3278,3278,O03279,22-12-2024,20:15,C0024,Aman Momin,17,French Fries,Starter,5,? 120.00, ? 600.00 , ? 87.00 ,? 165.00,Absolutely loved the French Fries! It was the perfect appetizer to get us started.
3279,3279,O03280,22-12-2024,11:00,C0277,Shamsher Faruqi,67,Veg Schezwan Noodles,Rice & Noodles,5,? 240.00," ? 1,200.00 ", ? 171.00 ,? 345.00,The Veg Schezwan Noodles met my expectations.
3280,3280,O03281,22-12-2024,12:00,C0198,Danish Faruqi,38,Mutton Biryani,Rice & Noodles,4,? 480.00," ? 1,920.00 ", ? 340.00 ,? 560.00,I was not a fan of the Mutton Biryani.
3281,3281,O03282,22-12-2024,11:45,C0098,Shahrukh Malik,3,Chicken Soup,Starter,2,? 220.00, ? 440.00 , ? 170.00 ,? 100.00,Wasn't very impressed with the Chicken Soup. It lacked flavor.
3282,3282,O03283,22-12-2024,17:00,C0049,Aman Khan,8,Paneer Butter Masala,Vegetarian,5,? 380.00," ? 1,900.00 ", ? 298.00 ,? 410.00,The Paneer Butter Masala was as expected.
3283,3283,O03284,22-12-2024,22:45,C0264,Abdul Rahim Mujawar,20,Veg Fried Rice,Rice & Noodles,3,? 200.00, ? 600.00 , ? 145.00 ,? 165.00,The Veg Fried Rice was not what I expected.
3284,3284,O03285,22-12-2024,17:00,C0164,Aakib Malik,100,Veg Wrap,Sandwiches,1,? 130.00, ? 130.00 , ? 92.00 ,? 38.00,Great food! The Veg Wrap was delicious and well-prepared.
3285,3285,O03286,22-12-2024,15:30,C0039,Aasifa Shaikh,126,Corn & Cheese Sandwich,Snacks,4,? 90.00, ? 360.00 , ? 66.00 ,? 96.00,I was not a fan of the Corn & Cheese Sandwich.
3286,3286,O03287,22-12-2024,14:00,C0279,Arman Taimoor,93,Matar Paneer,Main Course,3,? 340.00," ? 1,020.00 ", ? 263.00 ,? 231.00,The Matar Paneer was excellent. Really enjoyed the meal.
3287,3287,O03288,23-12-2024,16:15,C0015,Kaif Taimoor,49,Aloo Gobi,Vegetarian,2,? 220.00, ? 440.00 , ? 166.00 ,? 108.00,I found the Aloo Gobi to be a bit watery.
3288,3288,O03289,23-12-2024,10:30,C0155,Imran Mujawar,130,Veggie Delight Sub,Snacks,4,? 120.00, ? 480.00 , ? 90.00 ,? 120.00,A satisfying meal. The Veggie Delight Sub was a good choice.
3289,3289,O03290,23-12-2024,14:00,C0226,Aman Taimoor,6,Grilled Salmon,Ocean Meal,3,? 500.00," ? 1,500.00 ", ? 357.00 ,? 429.00,The Grilled Salmon met my expectations.
3290,3290,O03291,23-12-2024,12:30,C0177,Sultan Ali,88,Vada Pav,Snack,4,? 120.00, ? 480.00 , ? 91.00 ,? 116.00,The Vada Pav was excellent. Really enjoyed the meal.
3291,3291,O03292,23-12-2024,11:00,C0092,Sultan Shaikh,37,Biryani Veg,Rice & Noodles,4,? 320.00," ? 1,280.00 ", ? 233.00 ,? 348.00,The Biryani Veg was excellent. Really enjoyed the meal.
3292,3292,O03293,23-12-2024,15:45,C0094,Rihan Ali,106,Chicken Burger,Fast Food,1,? 160.00, ? 160.00 , ? 115.00 ,? 45.00,A satisfying meal. The Chicken Burger was a good choice.
3293,3293,O03294,23-12-2024,19:30,C0192,Danish Faruqi,65,Schezwan Fried Rice,Rice & Noodles,2,? 220.00, ? 440.00 , ? 160.00 ,? 120.00,I was not a fan of the Schezwan Fried Rice.
3294,3294,O03295,23-12-2024,16:15,C0290,Isharat Raes,42,Medu Vada,Vegetarian,1,? 150.00, ? 150.00 , ? 112.00 ,? 38.00,Loved the Medu Vada! It was a delightful and well-prepared vegetarian meal.
3295,3295,O03296,24-12-2024,16:45,C0101,Aariz Malik,124,Grilled Veg Panini,Snacks,1,? 140.00, ? 140.00 , ? 99.00 ,? 41.00,A satisfying meal. The Grilled Veg Panini was a good choice.
3296,3296,O03297,24-12-2024,19:45,C0219,Isharat Nadaf,4,Chicken Biryani,Rice Meal,5,? 440.00," ? 2,200.00 ", ? 334.00 ,? 530.00,Great food! The Chicken Biryani was delicious and well-prepared.
3297,3297,O03298,24-12-2024,20:15,C0081,Ayeza Raes,94,Butter Naan,Breads,4,? 60.00, ? 240.00 , ? 45.00 ,? 60.00,Great food! The Butter Naan was delicious and well-prepared.
3298,3298,O03299,24-12-2024,19:15,C0329,Wahaj Sayyad,69,Hot & Sour Soup (Veg),Starter,2,? 160.00, ? 320.00 , ? 113.00 ,? 94.00,The Hot & Sour Soup (Veg) was a fantastic start to our meal! Perfectly crispy.
3299,3299,O03300,24-12-2024,19:45,C0316,Shamsher Mujawar,117,Egg Mayo Sandwich,Snacks,1,? 85.00, ? 85.00 , ? 66.00 ,? 19.00,It was an average Egg Mayo Sandwich.
3300,3300,O03301,24-12-2024,15:30,C0020,Rihan Shikalkar,116,Paneer Bhurji Sandwich,Snacks,4,? 75.00, ? 300.00 , ? 59.00 ,? 64.00,It was an average Paneer Bhurji Sandwich.
3301,3301,O03302,24-12-2024,22:45,C0103,Aasiya Faruqi,89,Misal Pav,Snack,5,? 160.00, ? 800.00 , ? 126.00 ,? 170.00,The Misal Pav was excellent. Really enjoyed the meal.
3302,3302,O03303,25-12-2024,11:15,C0254,Sultan Ali,17,French Fries,Starter,4,? 120.00, ? 480.00 , ? 87.00 ,? 132.00,The French Fries was cold when it arrived at our table.
3303,3303,O03304,25-12-2024,19:00,C0226,Aman Taimoor,87,Uttapam,South Indian,2,? 220.00, ? 440.00 , ? 170.00 ,? 100.00,I was not a fan of the Uttapam.
3304,3304,O03305,25-12-2024,15:00,C0075,Rihan Raes,80,Tandoori Momos,Starter,5,? 260.00," ? 1,300.00 ", ? 185.00 ,? 375.00,The Tandoori Momos was a fantastic start to our meal! Perfectly crispy.
3305,3305,O03306,25-12-2024,13:30,C0069,Aasin Khan,38,Mutton Biryani,Rice Meal,2,? 490.00, ? 980.00 , ? 350.00 ,? 280.00,The Mutton Biryani met my expectations.
3306,3306,O03307,25-12-2024,16:15,C0210,Sultan Nadaf,57,Prawn Masala,Non-Veg Main,2,? 460.00, ? 920.00 , ? 326.00 ,? 268.00,The Prawn Masala was satisfactory.
3307,3307,O03308,25-12-2024,19:30,C0076,Dua Shikalkar,54,Egg Biryani,Rice & Noodles,2,? 340.00, ? 680.00 , ? 268.00 ,? 144.00,Great food! The Egg Biryani was delicious and well-prepared.
3308,3308,O03309,25-12-2024,20:15,C0095,Aakib Azam,37,Biryani Veg,Rice & Noodles,2,? 320.00, ? 640.00 , ? 233.00 ,? 174.00,A satisfying meal. The Biryani Veg was a good choice.
3309,3309,O03310,25-12-2024,22:15,C0166,Nikhat Taimoor,38,Mutton Biryani,Rice Meal,3,? 490.00," ? 1,470.00 ", ? 350.00 ,? 420.00,The Mutton Biryani met my expectations.
3310,3310,O03311,25-12-2024,20:30,C0200,Aariz Taimoor,96,Club Sandwich,Sandwiches,3,? 160.00, ? 480.00 , ? 119.00 ,? 123.00,Great food! The Club Sandwich was delicious and well-prepared.
3311,3311,O03312,25-12-2024,18:15,C0216,Sultan Khan,31,Mutton Rogan Josh,Non-Veg Main,5,? 520.00," ? 2,600.00 ", ? 395.00 ,? 625.00,"It was a standard Mutton Rogan Josh, nothing out of the ordinary."
3312,3312,O03313,25-12-2024,22:15,C0111,Moh Saad Raes,73,Veg Clear Soup,Starter,2,? 120.00, ? 240.00 , ? 84.00 ,? 72.00,Absolutely loved the Veg Clear Soup! It was the perfect appetizer to get us started.
3313,3313,O03314,25-12-2024,18:45,C0275,Arman Khan,98,Paneer Kathi Roll,Street Food,4,? 140.00, ? 560.00 , ? 103.00 ,? 148.00,I was not a fan of the Paneer Kathi Roll.
3314,3314,O03315,25-12-2024,18:15,C0073,Moh Saad Taimoor,42,Medu Vada,Vegetarian,3,? 150.00, ? 450.00 , ? 112.00 ,? 114.00,I found the Medu Vada to be a bit watery.
3315,3315,O03316,26-12-2024,16:45,C0061,Shamsher Raes,44,Hyderabadi Haleem,Non-Veg Main,1,? 500.00, ? 500.00 , ? 395.00 ,? 105.00,The Hyderabadi Haleem was the highlight of our meal. Absolutely delicious!
3316,3316,O03317,26-12-2024,16:00,C0279,Arman Taimoor,4,Chicken Biryani,Rice Meal,4,? 440.00," ? 1,760.00 ", ? 334.00 ,? 424.00,Great food! The Chicken Biryani was delicious and well-prepared.
3317,3317,O03318,26-12-2024,17:30,C0194,Isharat Momin,11,Margherita Pizza,Pizza,3,? 330.00, ? 990.00 , ? 231.00 ,? 297.00,The Margherita Pizza met my expectations.
3318,3318,O03319,26-12-2024,10:30,C0211,Moh Saad Faruqi,11,Margherita Pizza,Pizza,4,? 330.00," ? 1,320.00 ", ? 231.00 ,? 396.00,The Margherita Pizza was excellent. Really enjoyed the meal.
3319,3319,O03320,26-12-2024,19:00,C0190,Rihan Raes,50,Jeera Rice,Rice & Noodles,4,? 180.00, ? 720.00 , ? 129.00 ,? 204.00,A satisfying meal. The Jeera Rice was a good choice.
3320,3320,O03321,26-12-2024,10:30,C0242,Arahan Mujawar,18,Veg Hakka Noodles,Rice & Noodles,5,? 220.00," ? 1,100.00 ", ? 165.00 ,? 275.00,The Veg Hakka Noodles was excellent. Really enjoyed the meal.
3321,3321,O03322,26-12-2024,18:45,C0079,Shahrukh Faruqi,18,Veg Hakka Noodles,Rice & Noodles,2,? 220.00, ? 440.00 , ? 165.00 ,? 110.00,The Veg Hakka Noodles met my expectations.
3322,3322,O03323,26-12-2024,16:00,C0108,Arman Azam,8,Paneer Butter Masala,Vegetarian,1,? 380.00, ? 380.00 , ? 298.00 ,? 82.00,The vegetables in the Paneer Butter Masala seemed overcooked.
3323,3323,O03324,26-12-2024,12:15,C0075,Rihan Raes,22,Paneer Tikka,Starter,2,? 280.00, ? 560.00 , ? 199.00 ,? 162.00,Absolutely loved the Paneer Tikka! It was the perfect appetizer to get us started.
3324,3324,O03325,26-12-2024,14:30,C0190,Rihan Raes,33,Dal Tadka,Vegetarian,3,? 260.00, ? 780.00 , ? 183.00 ,? 231.00,A wholesome and delicious Dal Tadka. The vegetables were so fresh!
3325,3325,O03326,26-12-2024,20:45,C0280,Dua Faruqi,98,Paneer Kathi Roll,Street Food,3,? 140.00, ? 420.00 , ? 103.00 ,? 111.00,The Paneer Kathi Roll was fine.
3326,3326,O03327,27-12-2024,20:15,C0306,Arman Malik,123,Chicken Caesar Wrap,Snacks,3,? 150.00, ? 450.00 , ? 109.00 ,? 123.00,The Chicken Caesar Wrap was excellent. Really enjoyed the meal.
3327,3327,O03328,27-12-2024,20:00,C0243,Imran Sayyad,27,Pasta Arrabbiata,Continental,3,? 300.00, ? 900.00 , ? 215.00 ,? 255.00,A satisfying meal. The Pasta Arrabbiata was a good choice.
3328,3328,O03329,27-12-2024,14:30,C0042,Aasin Taimoor,50,Jeera Rice,Rice & Noodles,5,? 180.00, ? 900.00 , ? 129.00 ,? 255.00,It was an average Jeera Rice.
3329,3329,O03330,27-12-2024,17:00,C0179,Arman Malik,72,Sweet Corn Soup (Chicken),Starter,4,? 180.00, ? 720.00 , ? 129.00 ,? 204.00,Absolutely loved the Sweet Corn Soup (Chicken)! It was the perfect appetizer to get us started.
3330,3330,O03331,27-12-2024,21:00,C0125,Danish Nadaf,116,Paneer Bhurji Sandwich,Snacks,3,? 75.00, ? 225.00 , ? 59.00 ,? 48.00,The Paneer Bhurji Sandwich met my expectations.
3331,3331,O03332,27-12-2024,11:30,C0105,Aakib Nadaf,115,Chicken Kathi Roll,Street Food,3,? 160.00, ? 480.00 , ? 112.00 ,? 144.00,I was not a fan of the Chicken Kathi Roll.
3332,3332,O03333,27-12-2024,16:45,C0088,Abdul Rahim Nadaf,73,Veg Clear Soup,Starter,2,? 120.00, ? 240.00 , ? 84.00 ,? 72.00,Absolutely loved the Veg Clear Soup! It was the perfect appetizer to get us started.
3333,3333,O03334,27-12-2024,19:15,C0203,Isharat Sayyad,7,Butter Chicken,Meat Special,4,? 495.00," ? 1,980.00 ", ? 349.00 ,? 584.00,I was not a fan of the Butter Chicken.
3334,3334,O03335,27-12-2024,16:15,C0237,Aman Azam,116,Paneer Bhurji Sandwich,Snacks,5,? 75.00, ? 375.00 , ? 59.00 ,? 80.00,A satisfying meal. The Paneer Bhurji Sandwich was a good choice.
3335,3335,O03336,27-12-2024,22:45,C0024,Aman Momin,127,Mutton Seekh Kebab Roll,Snacks,1,? 170.00, ? 170.00 , ? 132.00 ,? 38.00,Great food! The Mutton Seekh Kebab Roll was delicious and well-prepared.
3336,3336,O03337,27-12-2024,16:45,C0237,Aman Azam,40,Idli Sambar,Vegetarian,5,? 160.00, ? 800.00 , ? 119.00 ,? 205.00,Loved the Idli Sambar! It was a delightful and well-prepared vegetarian meal.
3337,3337,O03338,28-12-2024,22:45,C0285,Ayeza Raes,56,Dal Makhani,Vegetarian,2,? 340.00, ? 680.00 , ? 269.00 ,? 142.00,The Dal Makhani was a decent vegetarian option.
3338,3338,O03339,28-12-2024,22:00,C0006,Imran Taimoor,65,Schezwan Fried Rice,Rice & Noodles,2,? 220.00, ? 440.00 , ? 160.00 ,? 120.00,The Schezwan Fried Rice was fine.
3339,3339,O03340,28-12-2024,11:30,C0150,Aman Ali,60,Chicken Manchurian,Starter,1,? 280.00, ? 280.00 , ? 205.00 ,? 75.00,Absolutely loved the Chicken Manchurian! It was the perfect appetizer to get us started.
3340,3340,O03341,28-12-2024,16:30,C0037,Wahaj Malik,2,Mushroom Soup,Starter,1,? 200.00, ? 200.00 , ? 159.00 ,? 41.00,Wasn't very impressed with the Mushroom Soup. It lacked flavor.
3341,3341,O03342,28-12-2024,12:15,C0282,Nikhat Khan,13,Gulab Jamun,Dessert,5,? 150.00, ? 750.00 , ? 117.00 ,? 165.00,The Gulab Jamun was excellent. Really enjoyed the meal.
3342,3342,O03343,28-12-2024,18:15,C0282,Nikhat Khan,38,Mutton Biryani,Rice Meal,1,? 490.00, ? 490.00 , ? 350.00 ,? 140.00,The Mutton Biryani met my expectations.
3343,3343,O03344,28-12-2024,12:30,C0124,Arahan Shaikh,49,Aloo Gobi,Vegetarian,2,? 220.00, ? 440.00 , ? 166.00 ,? 108.00,Loved the Aloo Gobi! It was a delightful and well-prepared vegetarian meal.
3344,3344,O03345,28-12-2024,20:00,C0106,Aasin Mujawar,77,Paneer Momos,Starter,2,? 200.00, ? 400.00 , ? 155.00 ,? 90.00,"The Paneer Momos was decent, but nothing special."
3345,3345,O03346,29-12-2024,20:30,C0247,Shahrukh Sayyad,36,Pav Bhaji,Vegetarian,2,? 220.00, ? 440.00 , ? 171.00 ,? 98.00,The Pav Bhaji is a great choice for vegetarians. Hearty and full of flavor.
3346,3346,O03347,29-12-2024,11:00,C0317,Rihan Azam,123,Chicken Caesar Wrap,Snacks,3,? 150.00, ? 450.00 , ? 109.00 ,? 123.00,I was not a fan of the Chicken Caesar Wrap.
3347,3347,O03348,29-12-2024,22:15,C0010,Kaif Azam,64,Chili Chicken,Starter,2,? 340.00, ? 680.00 , ? 250.00 ,? 180.00,Absolutely loved the Chili Chicken! It was the perfect appetizer to get us started.
3348,3348,O03349,29-12-2024,11:30,C0217,Nikhat Mujawar,71,Sweet Corn Soup (Veg),Starter,3,? 140.00, ? 420.00 , ? 108.00 ,? 96.00,The Sweet Corn Soup (Veg) was okay. It was a standard appetizer.
3349,3349,O03350,29-12-2024,22:30,C0022,Aasiya Ali,12,Veggie Burger,Burger,4,? 250.00," ? 1,000.00 ", ? 199.00 ,? 204.00,The Veggie Burger was excellent. Really enjoyed the meal.
3350,3350,O03351,29-12-2024,14:30,C0240,Sultan Ali,105,Paneer Burger,Fast Food,1,? 140.00, ? 140.00 , ? 110.00 ,? 30.00,The Paneer Burger was fine.
3351,3351,O03352,29-12-2024,19:15,C0111,Moh Saad Raes,45,Egg Curry,Non-Veg Main,3,? 280.00, ? 840.00 , ? 203.00 ,? 231.00,Felt that the Egg Curry was overpriced for its quality.
3352,3352,O03353,29-12-2024,12:00,C0303,Dua Momin,58,Crab Curry,Non-Veg Main,4,? 520.00," ? 2,080.00 ", ? 374.00 ,? 584.00,The Crab Curry was the highlight of our meal. Absolutely delicious!
3353,3353,O03354,29-12-2024,15:45,C0077,Shahrukh Momin,1,Tomato Soup,Starter,4,? 180.00, ? 720.00 , ? 132.00 ,? 192.00,The Tomato Soup was simply delicious and fresh. Highly recommended!
3354,3354,O03355,29-12-2024,14:15,C0155,Imran Mujawar,26,Pasta Alfredo,Continental,2,? 320.00, ? 640.00 , ? 249.00 ,? 142.00,A satisfying meal. The Pasta Alfredo was a good choice.
3355,3355,O03356,29-12-2024,14:30,C0168,Isharat Shikalkar,84,Seekh Kebab,Starter,2,? 400.00, ? 800.00 , ? 282.00 ,? 236.00,The Seekh Kebab was a fantastic start to our meal! Perfectly crispy.
3356,3356,O03357,29-12-2024,22:15,C0317,Rihan Azam,10,Pepperoni Pizza,Pizza,5,? 368.00," ? 1,840.00 ", ? 283.00 ,? 425.00,The Pepperoni Pizza was not what I expected.
3357,3357,O03358,29-12-2024,13:30,C0213,Aakib Ali,12,Veggie Burger,Burger,1,? 250.00, ? 250.00 , ? 199.00 ,? 51.00,The Veggie Burger could have been better.
3358,3358,O03359,30-12-2024,17:45,C0197,Arahan Ali,31,Mutton Rogan Josh,Non-Veg Main,2,? 520.00," ? 1,040.00 ", ? 395.00 ,? 250.00,The meat in the Mutton Rogan Josh was a bit tough and chewy.
3359,3359,O03360,30-12-2024,11:15,C0105,Aakib Nadaf,121,Cheese Garlic Bread,Breads,2,? 110.00, ? 220.00 , ? 85.00 ,? 50.00,Great food! The Cheese Garlic Bread was delicious and well-prepared.
3360,3360,O03361,30-12-2024,11:30,C0179,Arman Malik,23,Chicken Tikka,Starter,2,? 320.00, ? 640.00 , ? 233.00 ,? 174.00,The Chicken Tikka was a fantastic start to our meal! Perfectly crispy.
3361,3361,O03362,30-12-2024,16:00,C0086,Sher Momin,69,Hot & Sour Soup (Veg),Starter,3,? 160.00, ? 480.00 , ? 113.00 ,? 141.00,The Hot & Sour Soup (Veg) was a bit too oily for my liking.
3362,3362,O03363,30-12-2024,17:15,C0026,Imran Shikalkar,111,Egg Sandwich,Sandwiches,3,? 110.00, ? 330.00 , ? 80.00 ,? 90.00,The Egg Sandwich was fine.
3363,3363,O03364,30-12-2024,17:45,C0063,Aasiya Malik,122,Falafel Wrap,Snacks,4,? 130.00, ? 520.00 , ? 102.00 ,? 112.00,The Falafel Wrap was excellent. Really enjoyed the meal.
3364,3364,O03365,30-12-2024,19:15,C0278,Sultan Shikalkar,59,Veg Manchurian,Starter,3,? 240.00, ? 720.00 , ? 169.00 ,? 213.00,Absolutely loved the Veg Manchurian! It was the perfect appetizer to get us started.
3365,3365,O03366,30-12-2024,16:00,C0190,Rihan Raes,41,Vada Sambar,Vegetarian,5,? 170.00, ? 850.00 , ? 121.00 ,? 245.00,The Vada Sambar is a great choice for vegetarians. Hearty and full of flavor.
3366,3366,O03367,30-12-2024,16:15,C0169,Anis Taimoor,2,Mushroom Soup,Starter,4,? 200.00, ? 800.00 , ? 159.00 ,? 164.00,The Mushroom Soup was a fantastic start to our meal! Perfectly crispy.
3367,3367,O03368,30-12-2024,21:45,C0203,Isharat Sayyad,126,Corn & Cheese Sandwich,Snacks,2,? 90.00, ? 180.00 , ? 66.00 ,? 48.00,It was an average Corn & Cheese Sandwich.
3368,3368,O03369,30-12-2024,20:15,C0170,Sher Shikalkar,4,Chicken Biryani,Rice Meal,1,? 440.00, ? 440.00 , ? 334.00 ,? 106.00,Great food! The Chicken Biryani was delicious and well-prepared.
3369,3369,O03370,30-12-2024,12:00,C0154,Aasin Shikalkar,60,Chicken Manchurian,Starter,4,? 280.00," ? 1,120.00 ", ? 205.00 ,? 300.00,The Chicken Manchurian was a fantastic start to our meal! Perfectly crispy.
3370,3370,O03371,30-12-2024,18:45,C0288,Anis Shikalkar,116,Paneer Bhurji Sandwich,Snacks,1,? 75.00, ? 75.00 , ? 59.00 ,? 16.00,A satisfying meal. The Paneer Bhurji Sandwich was a good choice.
3371,3371,O03372,31-12-2024,10:15,C0294,Isharat Sayyad,13,Gulab Jamun,Dessert,5,? 150.00, ? 750.00 , ? 117.00 ,? 165.00,I was not a fan of the Gulab Jamun.
3372,3372,O03373,31-12-2024,18:00,C0098,Shahrukh Malik,42,Medu Vada,Vegetarian,1,? 150.00, ? 150.00 , ? 112.00 ,? 38.00,The Medu Vada was bland and needed more seasoning.
3373,3373,O03374,31-12-2024,17:00,C0273,Aasin Mujawar,58,Crab Curry,Non-Veg Main,4,? 520.00," ? 2,080.00 ", ? 374.00 ,? 584.00,A truly authentic and flavorful Crab Curry. It was very satisfying.
3374,3374,O03375,31-12-2024,20:00,C0090,Shahrukh Khan,33,Dal Tadka,Vegetarian,1,? 260.00, ? 260.00 , ? 183.00 ,? 77.00,The vegetables in the Dal Tadka seemed overcooked.
3375,3375,O03376,31-12-2024,13:45,C0120,Ayeza Taimoor,44,Hyderabadi Haleem,Non-Veg Main,3,? 500.00," ? 1,500.00 ", ? 395.00 ,? 315.00,The Hyderabadi Haleem was the highlight of our meal. Absolutely delicious!
3376,3376,O03377,31-12-2024,20:15,C0243,Imran Sayyad,111,Egg Sandwich,Sandwiches,3,? 110.00, ? 330.00 , ? 80.00 ,? 90.00,A satisfying meal. The Egg Sandwich was a good choice.
3377,3377,O03378,31-12-2024,14:00,C0080,Sher Khan,36,Pav Bhaji,Vegetarian,1,? 220.00, ? 220.00 , ? 171.00 ,? 49.00,A wholesome and delicious Pav Bhaji. The vegetables were so fresh!
3378,3378,O03379,31-12-2024,10:30,C0216,Sultan Khan,1,Tomato Soup,Starter,1,? 180.00, ? 180.00 , ? 132.00 ,? 48.00,"The Tomato Soup was decent, but nothing special."
3379,3379,O03380,31-12-2024,16:15,C0005,Aasin Azam,31,Mutton Rogan Josh,Non-Veg Main,5,? 520.00," ? 2,600.00 ", ? 395.00 ,? 625.00,The Mutton Rogan Josh was cooked to perfection. The spices were spot on!
3380,3380,O03381,31-12-2024,14:00,C0221,Arman Mujawar,19,Chicken Hakka Noodles,Rice & Noodles,1,? 260.00, ? 260.00 , ? 193.00 ,? 67.00,The Chicken Hakka Noodles was not what I expected.
3381,3381,O03382,01-01-2025,11:00,C0119,Shahrukh Azam,102,Chicken Sub,Sandwiches,5,? 180.00, ? 900.00 , ? 137.00 ,? 215.00,Great food! The Chicken Sub was delicious and well-prepared.
3382,3382,O03383,01-01-2025,15:15,C0299,Aakib Shaikh,96,Club Sandwich,Sandwiches,2,? 160.00, ? 320.00 , ? 119.00 ,? 82.00,I was not a fan of the Club Sandwich.
3383,3383,O03384,01-01-2025,20:30,C0178,Wahaj Sayyad,41,Vada Sambar,Vegetarian,2,? 170.00, ? 340.00 , ? 121.00 ,? 98.00,The Vada Sambar was a decent vegetarian option.
3384,3384,O03385,01-01-2025,18:30,C0056,Aasifa Khan,59,Veg Manchurian,Starter,3,? 240.00, ? 720.00 , ? 169.00 ,? 213.00,The Veg Manchurian was simply delicious and fresh. Highly recommended!
3385,3385,O03386,01-01-2025,21:30,C0093,Aakib Raes,82,Fish Curry (Goan),Main Course,1,? 380.00, ? 380.00 , ? 289.00 ,? 91.00,The Fish Curry (Goan) was excellent. Really enjoyed the meal.
3386,3386,O03387,01-01-2025,20:15,C0323,Wahaj Ali,34,Rajma Chawal,Vegetarian,3,? 300.00, ? 900.00 , ? 238.00 ,? 186.00,I found the Rajma Chawal to be a bit watery.
3387,3387,O03388,01-01-2025,16:00,C0160,Shahrukh Malik,115,Chicken Kathi Roll,Snacks,4,? 120.00, ? 480.00 , ? 91.00 ,? 116.00,A satisfying meal. The Chicken Kathi Roll was a good choice.
3388,3388,O03389,01-01-2025,21:00,C0042,Aasin Taimoor,130,Veggie Delight Sub,Snacks,4,? 120.00, ? 480.00 , ? 90.00 ,? 120.00,The Veggie Delight Sub could have been better.
3389,3389,O03390,01-01-2025,12:30,C0240,Sultan Ali,48,Baingan Bharta,Vegetarian,4,? 260.00," ? 1,040.00 ", ? 195.00 ,? 260.00,The vegetables in the Baingan Bharta seemed overcooked.
3390,3390,O03391,01-01-2025,21:15,C0101,Aariz Malik,3,Chicken Soup,Starter,1,? 220.00, ? 220.00 , ? 170.00 ,? 50.00,Absolutely loved the Chicken Soup! It was the perfect appetizer to get us started.
3391,3391,O03392,01-01-2025,18:30,C0179,Arman Malik,115,Chicken Kathi Roll,Street Food,3,? 160.00, ? 480.00 , ? 112.00 ,? 144.00,A satisfying meal. The Chicken Kathi Roll was a good choice.
3392,3392,O03393,01-01-2025,15:15,C0241,Shamsher Faruqi,15,Tiramisu,Dessert,4,? 280.00," ? 1,120.00 ", ? 201.00 ,? 316.00,A satisfying meal. The Tiramisu was a good choice.
3393,3393,O03394,01-01-2025,20:45,C0132,Sultan Momin,62,Chicken Spring Rolls,Starter,3,? 260.00, ? 780.00 , ? 189.00 ,? 213.00,Absolutely loved the Chicken Spring Rolls! It was the perfect appetizer to get us started.
3394,3394,O03395,02-01-2025,19:00,C0271,Aasiya Mujawar,65,Schezwan Fried Rice,Rice & Noodles,4,? 220.00, ? 880.00 , ? 160.00 ,? 240.00,The Schezwan Fried Rice was not what I expected.
3395,3395,O03396,02-01-2025,13:45,C0082,Isharat Nadaf,9,Palak Paneer,Vegetarian,4,? 360.00," ? 1,440.00 ", ? 273.00 ,? 348.00,The Palak Paneer is a great choice for vegetarians. Hearty and full of flavor.
3396,3396,O03397,02-01-2025,22:00,C0084,Imran Momin,116,Paneer Bhurji Sandwich,Snacks,4,? 75.00, ? 300.00 , ? 59.00 ,? 64.00,The Paneer Bhurji Sandwich was excellent. Really enjoyed the meal.
3397,3397,O03398,02-01-2025,16:00,C0012,Abdul Rahim Malik,47,Bhindi Masala,Vegetarian,4,? 240.00, ? 960.00 , ? 175.00 ,? 260.00,The Bhindi Masala is a great choice for vegetarians. Hearty and full of flavor.
